order_id,customer_id,order_date,product_id,quantity,amount,discount,status
O00003272,C000162,2025-07-29 00:00:00,P00034,2,52.64,0.0,completed
O00003273,C000162,2025-07-30 05:00:00,P00018,2,22.39,0.1,completed
O00003274,C000162,2025-08-21 15:00:00,P00072,3,13.62,0.0,completed
O00003275,C000162,2025-08-31 04:00:00,P00014,3,30.72,0.0,completed
O00003276,C000162,2025-09-11 08:00:00,P00066,3,20.06,0.1,completed
O00003277,C000162,2025-09-30 00:00:00,P00061,2,33.9,0.0,completed
O00003278,C000162,2025-10-07 09:00:00,P00033,2,28.71,0.1,completed
O00003279,C000162,2025-10-15 10:00:00,P00078,2,36.96,0.0,completed
O00003280,C000162,2025-10-23 05:00:00,P00063,1,25.76,0.0,completed
O00003281,C000162,2025-11-20 01:00:00,P00027,1,18.53,0.0,completed
O00003282,C000162,2026-01-10 02:00:00,P00047,2,45.58,0.2,completed
O00003283,C000162,2026-01-26 22:00:00,P00062,3,96.99,0.0,completed
O00003284,C000162,2026-03-02 02:00:00,P00012,1,13.07,0.0,completed
O00003285,C000162,2026-03-19 10:00:00,P00018,2,24.88,0.0,completed
O00003286,C000162,2026-04-03 22:00:00,P00001,1,18.29,0.0,completed
O00003287,C000162,2026-04-03 04:00:00,P00013,2,39.42,0.0,completed
O00003288,C000162,2026-04-20 20:00:00,P00072,3,13.62,0.0,completed
O00003289,C000162,2026-05-21 09:00:00,P00077,1,43.29,0.0,completed
O00003290,C000162,2026-06-09 21:00:00,P00059,1,12.08,0.1,completed
O00003291,C000162,2026-06-16 18:00:00,P00017,1,3.98,0.2,completed
O00003292,C000163,2024-01-19 10:00:00,P00068,3,99.71,0.1,completed
O00003293,C000163,2024-01-20 05:00:00,P00063,3,77.28,0.0,completed
O00003294,C000163,2024-01-20 12:00:00,P00047,2,56.98,0.0,completed
O00003295,C000163,2024-02-23 06:00:00,P00079,3,116.49,0.0,completed
O00003296,C000163,2024-06-13 22:00:00,P00000,3,109.27,0.2,completed
O00003297,C000163,2024-06-15 14:00:00,P00063,3,77.28,0.0,completed
O00003298,C000163,2024-06-22 04:00:00,P00024,1,19.88,0.0,completed
O00003299,C000163,2024-08-14 01:00:00,P00052,2,24.28,0.0,completed
O00003300,C000163,2024-10-05 17:00:00,P00000,3,136.59,0.0,completed
O00003301,C000163,2024-10-12 22:00:00,P00059,2,26.84,0.0,completed
O00003302,C000163,2024-11-08 17:00:00,P00063,1,25.76,0.0,completed
O00003303,C000163,2024-11-18 22:00:00,P00056,3,66.15,0.0,completed
O00003304,C000163,2025-01-08 03:00:00,P00049,1,44.42,0.0,completed
O00003305,C000163,2025-01-17 01:00:00,P00000,3,109.27,0.2,completed
O00003306,C000163,2025-02-08 01:00:00,P00061,3,50.85,0.0,completed
O00003307,C000163,2025-02-10 22:00:00,P00004,2,37.0,0.0,completed
O00003308,C000163,2025-02-25 00:00:00,P00059,3,40.26,0.0,completed
O00003309,C000163,2025-02-26 09:00:00,P00016,3,38.31,0.0,completed
O00003310,C000163,2025-03-27 09:00:00,P00064,2,21.64,0.1,completed
O00003311,C000163,2025-04-01 11:00:00,P00038,3,106.87,0.2,completed
O00003312,C000163,2025-05-07 01:00:00,P00029,2,53.68,0.0,completed
O00003313,C000163,2025-07-10 12:00:00,P00062,1,25.86,0.2,completed
O00003314,C000163,2025-11-12 19:00:00,P00060,2,65.14,0.1,completed
O00003315,C000163,2026-01-11 16:00:00,P00055,1,10.21,0.0,completed
O00003316,C000163,2026-01-23 21:00:00,P00027,2,33.35,0.1,completed
O00003317,C000163,2026-03-08 23:00:00,P00019,1,17.0,0.0,completed
O00003318,C000165,2024-06-14 02:00:00,P00023,1,31.27,0.0,completed
O00003319,C000166,2025-03-14 11:00:00,P00024,1,19.88,0.0,completed
O00003320,C000166,2025-03-20 11:00:00,P00077,3,129.87,0.0,completed
O00003321,C000166,2025-04-22 05:00:00,P00004,2,29.6,0.2,completed
O00003322,C000166,2025-07-09 00:00:00,P00018,3,37.32,0.0,completed
O00003323,C000166,2025-07-10 10:00:00,P00067,1,10.06,0.2,completed
O00003324,C000167,2025-06-08 05:00:00,P00074,2,29.9,0.0,completed
O00003325,C000167,2025-06-08 13:00:00,P00006,1,28.87,0.1,completed
O00003326,C000168,2024-05-12 22:00:00,P00031,2,9.86,0.0,completed
O00003327,C000169,2025-08-01 22:00:00,P00001,3,49.38,0.1,completed
O00003328,C000169,2025-08-07 05:00:00,P00013,2,39.42,0.0,refunded
O00003329,C000169,2025-08-13 09:00:00,P00011,2,37.44,0.0,completed
O00003330,C000169,2025-08-15 23:00:00,P00021,2,16.36,0.1,completed
O00003331,C000169,2025-08-21 23:00:00,P00002,3,97.62,0.0,cancelled
O00003332,C000169,2025-09-03 01:00:00,P00053,3,118.47,0.0,refunded
O00003333,C000169,2025-09-09 02:00:00,P00037,3,60.29,0.2,completed
O00003334,C000169,2025-09-14 08:00:00,P00022,1,23.44,0.0,completed
O00003335,C000169,2025-10-14 15:00:00,P00022,2,37.5,0.2,completed
O00003336,C000169,2025-11-03 02:00:00,P00077,1,43.29,0.0,completed
O00003337,C000169,2025-11-06 16:00:00,P00003,2,48.32,0.0,completed
O00003338,C000169,2025-12-05 02:00:00,P00035,2,51.0,0.0,completed
O00003339,C000169,2025-12-17 08:00:00,P00033,3,47.85,0.0,completed
O00003340,C000169,2025-12-26 13:00:00,P00032,3,42.84,0.0,refunded
O00003341,C000169,2026-01-13 08:00:00,P00017,1,4.97,0.0,completed
O00003342,C000169,2026-01-20 23:00:00,P00004,2,37.0,0.0,completed
O00003343,C000169,2026-02-01 07:00:00,P00045,1,16.02,0.0,completed
O00003344,C000169,2026-02-24 11:00:00,P00057,1,56.05,0.0,completed
O00003345,C000169,2026-02-27 01:00:00,P00052,1,9.71,0.2,completed
O00003346,C000169,2026-03-17 06:00:00,P00012,2,26.14,0.0,completed
O00003347,C000169,2026-03-21 23:00:00,P00016,3,38.31,0.0,completed
O00003348,C000169,2026-04-05 11:00:00,P00008,2,28.48,0.0,completed
O00003349,C000169,2026-04-12 11:00:00,P00025,3,73.82,0.1,completed
O00003350,C000169,2026-04-17 00:00:00,P00075,1,21.82,0.1,completed
O00003351,C000169,2026-04-22 04:00:00,P00009,2,67.24,0.0,completed
O00003352,C000169,2026-05-05 16:00:00,P00000,3,136.59,0.0,completed
O00003353,C000169,2026-05-16 21:00:00,P00066,2,14.86,0.0,completed
O00003354,C000169,2026-06-02 06:00:00,P00045,3,43.25,0.1,completed
O00003355,C000169,2026-06-23 12:00:00,P00028,3,40.42,0.1,completed
O00003356,C000169,2026-06-27 14:00:00,P00027,2,33.35,0.1,completed
O00003357,C000170,2024-05-25 22:00:00,P00001,1,18.29,0.0,completed
O00003358,C000170,2024-06-02 07:00:00,P00062,3,96.99,0.0,completed
O00003359,C000170,2024-06-27 01:00:00,P00033,3,38.28,0.2,completed
O00003360,C000170,2024-06-30 23:00:00,P00075,1,24.25,0.0,completed
O00003361,C000170,2024-07-09 22:00:00,P00034,2,52.64,0.0,completed
O00003362,C000170,2024-07-30 09:00:00,P00032,3,38.56,0.1,completed
O00003363,C000170,2024-08-03 09:00:00,P00031,3,11.83,0.2,completed
O00003364,C000170,2024-08-26 21:00:00,P00072,1,4.54,0.0,completed
O00003365,C000170,2024-08-27 00:00:00,P00076,1,50.81,0.2,completed
O00003366,C000170,2024-11-30 10:00:00,P00026,3,83.43,0.0,completed
O00003367,C000170,2024-12-04 05:00:00,P00053,2,78.98,0.0,completed
O00003368,C000170,2024-12-04 16:00:00,P00064,1,12.02,0.0,completed
O00003369,C000170,2024-12-21 00:00:00,P00045,2,25.63,0.2,completed
O00003370,C000170,2025-01-05 08:00:00,P00063,3,77.28,0.0,completed
O00003371,C000170,2025-01-10 09:00:00,P00016,2,22.99,0.1,completed
O00003372,C000170,2025-01-10 04:00:00,P00061,3,50.85,0.0,completed
O00003373,C000170,2025-01-24 16:00:00,P00016,3,34.48,0.1,completed
O00003374,C000170,2025-02-03 12:00:00,P00067,1,12.58,0.0,completed
O00003375,C000170,2025-02-04 02:00:00,P00006,3,76.99,0.2,completed
O00003376,C000170,2025-02-06 11:00:00,P00002,3,97.62,0.0,completed
O00003377,C000170,2025-02-15 05:00:00,P00024,2,39.76,0.0,completed
O00003378,C000170,2025-02-27 11:00:00,P00059,2,24.16,0.1,completed
O00003379,C000170,2025-03-09 14:00:00,P00055,1,10.21,0.0,refunded
O00003380,C000170,2025-03-30 13:00:00,P00021,3,27.27,0.0,completed
O00003381,C000170,2025-04-04 13:00:00,P00031,2,9.86,0.0,completed
O00003382,C000170,2025-04-12 19:00:00,P00050,3,135.68,0.1,completed
O00003383,C000170,2025-04-16 00:00:00,P00057,1,56.05,0.0,completed
O00003384,C000170,2025-04-20 00:00:00,P00018,2,19.9,0.2,completed
O00003385,C000170,2025-05-30 00:00:00,P00005,2,45.14,0.0,completed
O00003386,C000170,2025-06-28 23:00:00,P00054,2,18.26,0.0,completed
O00003387,C000170,2025-07-17 03:00:00,P00013,3,47.3,0.2,completed
O00003388,C000170,2025-07-21 19:00:00,P00052,3,36.42,0.0,completed
O00003389,C000170,2025-08-06 04:00:00,P00017,2,8.95,0.1,completed
O00003390,C000170,2025-08-25 21:00:00,P00077,1,43.29,0.0,completed
O00003391,C000170,2025-09-06 06:00:00,P00052,3,36.42,0.0,completed
O00003392,C000170,2025-09-29 03:00:00,P00033,1,15.95,0.0,completed
O00003393,C000170,2025-10-12 19:00:00,P00019,1,15.3,0.1,completed
O00003394,C000170,2025-10-22 13:00:00,P00067,1,12.58,0.0,completed
O00003395,C000170,2025-10-23 06:00:00,P00069,3,474.58,0.1,completed
O00003396,C000170,2025-10-23 23:00:00,P00071,3,58.35,0.1,completed
O00003397,C000170,2025-11-18 19:00:00,P00016,2,25.54,0.0,completed
O00003398,C000170,2025-12-10 10:00:00,P00054,3,27.39,0.0,completed
O00003399,C000170,2025-12-13 00:00:00,P00012,3,31.37,0.2,completed
O00003400,C000170,2025-12-25 00:00:00,P00008,3,42.72,0.0,completed
O00003401,C000170,2025-12-26 17:00:00,P00014,2,20.48,0.0,completed
O00003402,C000170,2026-02-02 21:00:00,P00031,2,9.86,0.0,completed
O00003403,C000170,2026-02-20 05:00:00,P00064,3,28.85,0.2,completed
O00003404,C000170,2026-03-08 04:00:00,P00072,1,4.54,0.0,completed
O00003405,C000170,2026-05-15 06:00:00,P00011,1,18.72,0.0,completed
O00003406,C000170,2026-06-16 07:00:00,P00021,3,24.54,0.1,completed
O00003407,C000170,2026-06-18 18:00:00,P00012,3,35.29,0.1,completed
O00003408,C000170,2026-06-21 13:00:00,P00005,2,45.14,0.0,completed
O00003409,C000170,2026-06-23 15:00:00,P00018,2,22.39,0.1,completed
O00003410,C000171,2024-08-29 01:00:00,P00055,3,30.63,0.0,completed
O00003411,C000171,2024-10-14 08:00:00,P00012,1,11.76,0.1,completed
O00003412,C000171,2024-10-30 02:00:00,P00001,1,18.29,0.0,completed
O00003413,C000171,2025-05-29 18:00:00,P00050,3,150.75,0.0,completed
O00003414,C000171,2025-06-27 12:00:00,P00052,3,36.42,0.0,cancelled
O00003415,C000171,2025-08-29 17:00:00,P00026,2,55.62,0.0,completed
O00003416,C000171,2025-10-10 00:00:00,P00018,1,12.44,0.0,completed
O00003417,C000171,2025-10-15 06:00:00,P00064,1,12.02,0.0,refunded
O00003418,C000171,2025-10-19 04:00:00,P00057,2,112.1,0.0,completed
O00003419,C000171,2026-01-01 04:00:00,P00050,1,50.25,0.0,completed
O00003420,C000171,2026-02-06 06:00:00,P00030,2,22.28,0.0,completed
O00003421,C000171,2026-03-13 09:00:00,P00034,3,78.96,0.0,completed
O00003422,C000171,2026-04-30 01:00:00,P00001,1,16.46,0.1,completed
O00003423,C000171,2026-05-08 15:00:00,P00023,3,93.81,0.0,completed
O00003424,C000172,2024-05-01 20:00:00,P00079,2,77.66,0.0,completed
O00003425,C000172,2024-05-05 12:00:00,P00015,3,32.7,0.0,completed
O00003426,C000174,2024-04-26 09:00:00,P00038,2,71.25,0.2,refunded
O00003427,C000174,2024-04-27 01:00:00,P00024,2,31.81,0.2,completed
O00003428,C000174,2024-06-01 07:00:00,P00044,3,112.5,0.0,completed
O00003429,C000174,2024-08-31 16:00:00,P00053,3,106.62,0.1,cancelled
O00003430,C000174,2024-10-10 04:00:00,P00060,3,108.57,0.0,completed
O00003431,C000174,2024-12-01 16:00:00,P00047,1,28.49,0.0,completed
O00003432,C000174,2024-12-05 13:00:00,P00063,3,77.28,0.0,completed
O00003433,C000174,2025-02-13 23:00:00,P00005,3,67.71,0.0,completed
O00003434,C000174,2025-04-11 13:00:00,P00000,3,136.59,0.0,completed
O00003435,C000174,2025-07-14 09:00:00,P00073,3,57.54,0.1,completed
O00003436,C000174,2025-09-22 07:00:00,P00062,1,32.33,0.0,completed
O00003437,C000174,2025-10-05 17:00:00,P00009,1,30.26,0.1,completed
O00003438,C000174,2025-10-06 14:00:00,P00009,2,67.24,0.0,completed
O00003439,C000174,2025-10-28 04:00:00,P00022,2,37.5,0.2,refunded
O00003440,C000174,2025-11-26 16:00:00,P00058,3,65.13,0.0,completed
O00003441,C000174,2025-12-29 06:00:00,P00060,1,36.19,0.0,completed
O00003442,C000174,2026-01-07 21:00:00,P00028,2,29.94,0.0,completed
O00003443,C000174,2026-01-08 11:00:00,P00023,3,93.81,0.0,completed
O00003444,C000174,2026-02-17 17:00:00,P00011,1,16.85,0.1,completed
O00003445,C000174,2026-02-21 11:00:00,P00003,2,38.66,0.2,completed
O00003446,C000174,2026-03-08 08:00:00,P00024,3,59.64,0.0,completed
O00003447,C000174,2026-03-30 04:00:00,P00019,1,17.0,0.0,completed
O00003448,C000174,2026-04-27 15:00:00,P00053,3,118.47,0.0,completed
O00003449,C000175,2024-02-25 10:00:00,P00001,3,43.9,0.2,completed
O00003450,C000175,2024-04-18 17:00:00,P00075,2,48.5,0.0,completed
O00003451,C000175,2024-05-18 04:00:00,P00048,3,85.8,0.2,completed
O00003452,C000175,2024-09-25 04:00:00,P00028,1,14.97,0.0,completed
O00003453,C000175,2024-09-26 22:00:00,P00075,3,72.75,0.0,refunded
O00003454,C000176,2024-07-06 05:00:00,P00025,2,54.68,0.0,refunded
O00003455,C000176,2024-09-17 11:00:00,P00074,2,23.92,0.2,cancelled
O00003456,C000176,2024-12-29 19:00:00,P00054,2,14.61,0.2,completed
O00003457,C000176,2025-02-14 02:00:00,P00046,2,80.77,0.2,completed
O00003458,C000176,2025-04-18 02:00:00,P00056,1,19.85,0.1,completed
O00003459,C000177,2025-11-22 11:00:00,P00043,1,8.62,0.0,completed
O00003460,C000177,2025-11-29 04:00:00,P00044,2,75.0,0.0,completed
O00003461,C000177,2025-12-07 05:00:00,P00063,3,69.55,0.1,completed
O00003462,C000177,2026-03-07 16:00:00,P00036,3,40.74,0.1,completed
O00003463,C000177,2026-04-15 02:00:00,P00075,2,48.5,0.0,completed
O00003464,C000177,2026-06-19 23:00:00,P00058,2,43.42,0.0,completed
O00003465,C000178,2025-06-18 09:00:00,P00073,2,42.62,0.0,completed
O00003466,C000178,2025-07-11 17:00:00,P00044,1,33.75,0.1,completed
O00003467,C000178,2025-07-19 04:00:00,P00002,3,78.1,0.2,completed
O00003468,C000178,2025-08-12 21:00:00,P00056,1,17.64,0.2,completed
O00003469,C000178,2025-10-22 15:00:00,P00011,3,56.16,0.0,completed
O00003470,C000178,2025-11-14 10:00:00,P00022,1,23.44,0.0,completed
O00003471,C000178,2025-11-18 18:00:00,P00062,1,32.33,0.0,completed
O00003472,C000178,2025-11-19 11:00:00,P00079,2,77.66,0.0,completed
O00003473,C000178,2025-11-19 13:00:00,P00069,1,158.19,0.1,completed
O00003474,C000178,2025-12-23 21:00:00,P00011,2,29.95,0.2,completed
O00003475,C000178,2025-12-26 20:00:00,P00014,1,8.19,0.2,completed
O00003476,C000178,2026-01-11 17:00:00,P00043,2,15.52,0.1,completed
O00003477,C000178,2026-02-08 18:00:00,P00040,2,19.76,0.2,completed
O00003478,C000178,2026-03-02 18:00:00,P00015,2,21.8,0.0,refunded
O00003479,C000178,2026-03-06 14:00:00,P00014,1,10.24,0.0,completed
O00003480,C000178,2026-04-26 11:00:00,P00037,3,60.29,0.2,completed
O00003481,C000178,2026-05-05 19:00:00,P00004,3,44.4,0.2,completed
O00003482,C000178,2026-05-06 20:00:00,P00077,3,129.87,0.0,completed
O00003483,C000178,2026-05-16 12:00:00,P00021,2,14.54,0.2,completed
O00003484,C000178,2026-05-29 07:00:00,P00058,3,52.1,0.2,completed
O00003485,C000179,2025-02-01 05:00:00,P00037,1,20.1,0.2,completed
O00003486,C000179,2025-02-22 03:00:00,P00043,1,7.76,0.1,completed
O00003487,C000179,2025-04-01 04:00:00,P00033,3,47.85,0.0,completed
O00003488,C000179,2025-04-10 10:00:00,P00065,3,156.39,0.0,completed
O00003489,C000179,2025-04-26 05:00:00,P00075,3,72.75,0.0,completed
O00003490,C000179,2025-06-30 13:00:00,P00044,1,30.0,0.2,refunded
O00003491,C000179,2025-07-17 12:00:00,P00052,1,12.14,0.0,completed
O00003492,C000180,2025-05-08 06:00:00,P00027,2,33.35,0.1,completed
O00003493,C000180,2025-05-25 21:00:00,P00037,1,25.12,0.0,refunded
O00003494,C000180,2025-06-03 15:00:00,P00037,2,50.24,0.0,completed
O00003495,C000180,2025-06-12 06:00:00,P00068,3,110.79,0.0,completed
O00003496,C000180,2025-07-16 00:00:00,P00030,2,17.82,0.2,completed
O00003497,C000180,2025-09-06 02:00:00,P00045,3,43.25,0.1,completed
O00003498,C000180,2025-09-11 15:00:00,P00010,1,17.47,0.0,completed
O00003499,C000180,2025-11-15 22:00:00,P00074,3,44.85,0.0,completed
O00003500,C000180,2025-12-29 12:00:00,P00032,3,42.84,0.0,completed
O00003501,C000180,2026-02-10 01:00:00,P00042,1,38.97,0.0,completed
O00003502,C000180,2026-04-24 23:00:00,P00021,3,27.27,0.0,completed
O00003503,C000180,2026-06-25 19:00:00,P00026,3,75.09,0.1,completed
O00003504,C000181,2025-05-07 06:00:00,P00049,2,79.96,0.1,completed
O00003505,C000181,2025-05-25 00:00:00,P00014,2,20.48,0.0,completed
O00003506,C000181,2025-06-23 22:00:00,P00016,2,20.43,0.2,completed
O00003507,C000181,2025-08-13 04:00:00,P00027,3,50.03,0.1,completed
O00003508,C000181,2025-09-12 19:00:00,P00007,3,160.89,0.0,completed
O00003509,C000181,2025-10-15 19:00:00,P00072,2,8.17,0.1,completed
O00003510,C000181,2025-10-20 00:00:00,P00013,2,35.48,0.1,completed
O00003511,C000181,2025-11-23 13:00:00,P00067,2,25.16,0.0,completed
O00003512,C000181,2026-01-06 00:00:00,P00001,2,36.58,0.0,completed
O00003513,C000181,2026-01-18 01:00:00,P00044,2,75.0,0.0,cancelled
O00003514,C000181,2026-02-19 04:00:00,P00041,2,32.06,0.1,cancelled
O00003515,C000181,2026-02-24 13:00:00,P00035,1,25.5,0.0,completed
O00003516,C000181,2026-03-07 20:00:00,P00079,2,62.13,0.2,completed
O00003517,C000181,2026-03-12 02:00:00,P00064,1,10.82,0.1,completed
O00003518,C000181,2026-04-10 00:00:00,P00070,1,6.85,0.0,completed
O00003519,C000181,2026-04-23 16:00:00,P00063,3,77.28,0.0,completed
O00003520,C000181,2026-05-05 03:00:00,P00030,3,33.42,0.0,completed
O00003521,C000182,2024-08-21 10:00:00,P00038,1,44.53,0.0,completed
O00003522,C000182,2024-09-05 22:00:00,P00008,1,14.24,0.0,completed
O00003523,C000182,2024-09-09 02:00:00,P00050,2,100.5,0.0,completed
O00003524,C000182,2024-09-26 21:00:00,P00061,2,33.9,0.0,completed
O00003525,C000182,2024-09-27 16:00:00,P00078,2,36.96,0.0,completed
O00003526,C000182,2025-03-04 15:00:00,P00019,2,34.0,0.0,completed
O00003527,C000183,2024-05-11 17:00:00,P00024,3,59.64,0.0,completed
O00003528,C000183,2024-05-13 15:00:00,P00027,2,29.65,0.2,completed
O00003529,C000183,2024-06-29 19:00:00,P00027,1,14.82,0.2,completed
O00003530,C000183,2024-07-18 23:00:00,P00019,3,51.0,0.0,completed
O00003531,C000183,2024-07-30 19:00:00,P00062,2,64.66,0.0,completed
O00003532,C000183,2024-08-07 02:00:00,P00030,2,22.28,0.0,completed
O00003533,C000183,2024-08-29 07:00:00,P00046,3,136.3,0.1,completed
O00003534,C000183,2024-09-06 14:00:00,P00035,2,40.8,0.2,completed
O00003535,C000183,2024-10-22 09:00:00,P00009,3,80.69,0.2,completed
O00003536,C000183,2024-11-23 16:00:00,P00021,2,14.54,0.2,completed
O00003537,C000183,2024-11-27 02:00:00,P00033,2,31.9,0.0,completed
O00003538,C000183,2024-12-04 02:00:00,P00017,1,4.97,0.0,completed
O00003539,C000183,2024-12-17 11:00:00,P00036,1,15.09,0.0,completed
O00003540,C000184,2025-03-23 17:00:00,P00004,3,55.5,0.0,completed
O00003541,C000184,2025-09-22 18:00:00,P00034,2,42.11,0.2,completed
O00003542,C000184,2026-01-21 23:00:00,P00010,3,52.41,0.0,completed
O00003543,C000186,2024-06-05 13:00:00,P00026,2,55.62,0.0,completed
O00003544,C000186,2024-09-07 09:00:00,P00010,1,13.98,0.2,completed
O00003545,C000186,2024-12-22 13:00:00,P00058,2,34.74,0.2,refunded
O00003546,C000186,2025-02-26 04:00:00,P00033,1,15.95,0.0,completed
O00003547,C000186,2025-04-16 14:00:00,P00067,1,12.58,0.0,completed
O00003548,C000186,2025-06-15 03:00:00,P00005,2,45.14,0.0,completed
O00003549,C000186,2025-07-31 19:00:00,P00074,2,23.92,0.2,completed
O00003550,C000186,2025-08-06 04:00:00,P00026,3,83.43,0.0,completed
O00003551,C000186,2025-10-15 19:00:00,P00010,1,17.47,0.0,completed
O00003552,C000186,2025-10-17 18:00:00,P00028,1,11.98,0.2,completed
O00003553,C000187,2024-12-13 05:00:00,P00037,2,50.24,0.0,completed
O00003554,C000188,2025-01-15 21:00:00,P00042,2,62.35,0.2,completed
O00003555,C000188,2025-01-22 00:00:00,P00002,3,97.62,0.0,completed
O00003556,C000188,2025-01-29 04:00:00,P00066,2,14.86,0.0,completed
O00003557,C000188,2025-01-30 22:00:00,P00042,3,116.91,0.0,completed
O00003558,C000188,2025-02-04 02:00:00,P00028,1,11.98,0.2,completed
O00003559,C000188,2025-03-12 10:00:00,P00005,1,22.57,0.0,completed
O00003560,C000188,2025-03-23 07:00:00,P00058,3,58.62,0.1,completed
O00003561,C000188,2025-04-04 20:00:00,P00074,3,44.85,0.0,completed
O00003562,C000188,2025-04-27 04:00:00,P00033,1,15.95,0.0,completed
O00003563,C000188,2025-04-29 22:00:00,P00031,2,9.86,0.0,completed
O00003564,C000188,2025-06-01 23:00:00,P00066,2,11.89,0.2,completed
O00003565,C000188,2025-06-03 08:00:00,P00061,3,50.85,0.0,completed
O00003566,C000188,2025-06-24 17:00:00,P00066,3,17.83,0.2,completed
O00003567,C000188,2025-07-05 07:00:00,P00058,2,43.42,0.0,completed
O00003568,C000188,2025-07-05 08:00:00,P00054,2,18.26,0.0,completed
O00003569,C000188,2025-07-22 06:00:00,P00048,2,57.2,0.2,completed
O00003570,C000188,2025-08-11 11:00:00,P00019,1,15.3,0.1,completed
O00003571,C000188,2025-09-29 18:00:00,P00031,3,14.79,0.0,completed
O00003572,C000188,2025-11-04 00:00:00,P00055,2,20.42,0.0,refunded
O00003573,C000188,2025-11-18 22:00:00,P00019,2,27.2,0.2,completed
O00003574,C000188,2025-12-02 20:00:00,P00071,2,38.9,0.1,completed
O00003575,C000188,2026-01-28 16:00:00,P00041,1,16.03,0.1,completed
O00003576,C000188,2026-03-07 09:00:00,P00066,3,22.29,0.0,completed
O00003577,C000188,2026-05-09 20:00:00,P00018,3,37.32,0.0,refunded
O00003578,C000188,2026-05-21 20:00:00,P00075,1,19.4,0.2,refunded
O00003579,C000188,2026-05-25 07:00:00,P00076,2,114.32,0.1,completed
O00003580,C000188,2026-05-28 05:00:00,P00052,2,19.42,0.2,completed
O00003581,C000188,2026-06-01 01:00:00,P00046,1,50.48,0.0,completed
O00003582,C000188,2026-06-09 17:00:00,P00009,2,53.79,0.2,completed
O00003583,C000188,2026-06-14 02:00:00,P00040,2,24.7,0.0,completed
O00003584,C000188,2026-06-25 18:00:00,P00000,2,81.95,0.1,completed
O00003585,C000189,2024-06-09 10:00:00,P00007,2,96.53,0.1,completed
O00003586,C000189,2024-07-06 03:00:00,P00031,2,8.87,0.1,completed
O00003587,C000189,2024-10-04 14:00:00,P00047,1,28.49,0.0,completed
